% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=334079, Thu Apr 10 00:10:05 2025
1 12 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
2 24 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
3 36 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
4 48 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
5 60 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
6 72 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
7 84 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
8 96 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
9 108 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
10 120 -0.03125029685828255 -0.004009477520720387 0.00660287904226211 0.03424064323507318 0.9513466007890246 0.9766526312511223 0.9880360256000408 0.9887409661328836 0.9910922431695246 0.9933009308459663 0.9952734510941604 0.9960969316760985 0.9977125145345875 0.9988212432057947 1.0001701143742445 1.002618487863704 1.0158594296194106 1.0223455242020323 1.0315926965311488 1.0466967149256905
