% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=334079, Thu Apr 10 00:10:05 2025, <python>{}</python>
18 216 0.25649960334899324 1.7637006285706665 -1.7959762058496402 -1.7959762058496402e+00 -1.6967152688508067 -1.6562686361034138 0.07095062468393754   
19 228 0.2398300076877289 1.808593193331943 -1.7959762058496402 -1.7951478664995910e+00 -1.7103059627252242 -1.6210303310043512 0.05542829399508764   
20 240 0.2419606895092454 1.8424760416381587 -1.904271600973404 -1.9042716009734040e+00 -1.7048452359337483 -1.6586927500572417 0.06127588375921489   
21 252 0.23961519807625192 1.8669552634580762 -1.904271600973404 -1.8073666768826493e+00 -1.7473774823011818 -1.624667897477604 0.05960965906672544   
22 264 0.23313610700432963 1.9055542516299016 -1.904271600973404 -1.8710551704199967e+00 -1.7588129594938522 -1.7115616806518978 0.023897262622219584   
23 276 0.23546623276852974 1.8954292949703193 -1.904271600973404 -1.8700894702203210e+00 -1.7828827680148338 -1.6728564811354536 0.03983352439174914   
24 288 0.2517054211969986 1.9548501983258453 -1.9414708510882406 -1.9414708510882406e+00 -1.8547345978167502 -1.5780144849104316 0.1545916461409187   
25 300 0.2612229277070774 1.9734836441611194 -1.9414708510882406 -1.9269948934345518e+00 -1.8501434796428895 -1.7406315123869551 0.08271062576726296   
26 312 0.2865473938040507 2.0030177823459883 -2.0743911092497136 -2.0743911092497136e+00 -1.853522921598223 -1.7209648134506623 0.155111805892175   
27 324 0.3172420207824816 2.0616144851240357 -2.0743911092497136 -2.0647473705324506e+00 -1.9329344088767566 -1.5057869410385665 0.13858776507977288   
28 336 0.32043486365617807 2.1571020157929715 -2.1173604207652748 -2.1173604207652748e+00 -1.9046192380106195 -1.6502826347056496 0.21181684504175036   
29 348 0.31021507787984937 2.1714488310546427 -2.1173604207652748 -2.1042005920168485e+00 -1.9832241659016228 -1.70015700363812 0.21751842181090764   
30 360 0.28883291445052006 2.205507631235573 -2.1173604207652748 -2.0576676161773166e+00 -1.931413248601777 -1.7918822716517981 0.10045824460304864   
31 372 0.27426521609662985 2.215536049951385 -2.1491896770243644 -2.1491896770243644e+00 -1.9469195198642761 -1.7820822644764924 0.09961041564336504   
32 384 0.2687480364097654 2.205060714725166 -2.1491896770243644 -2.0806096173850483e+00 -1.975986505463919 -1.7354722462428822 0.09610672779545837   
33 396 0.25838291160844745 2.251293733188972 -2.1491896770243644 -2.1129075137837310e+00 -1.9862046373298312 -1.765732298956326 0.14645439902154322   
34 408 0.25212254073992607 2.2555691278280205 -2.1491896770243644 -2.1220088553125063e+00 -2.019615435397463 -1.780888737477505 0.14873959432049455   
35 420 0.24450701080682086 2.2527627972114543 -2.1491896770243644 -2.1377192254955806e+00 -2.0464922103150363 -1.8520454341944512 0.09712779622943923   
36 432 0.24245786781751397 2.252044837488813 -2.1491896770243644 -2.1038956308601793e+00 -1.9974099178943623 -1.90744146716612 0.0937507820321386   
37 444 0.23361742074878444 2.2808268268918677 -2.1516529818940113 -2.1516529818940113e+00 -2.0525611668194426 -1.8997421482232608 0.09264970860609223   
38 456 0.2243711982634944 2.276977493783319 -2.1516529818940113 -2.1462634915959597e+00 -2.0422680327098592 -1.8209368202394571 0.13338094145051027   
39 468 0.22584362322769405 2.294402510184769 -2.1665081898638836 -2.1665081898638836e+00 -2.0985051694452763 -1.9394821722045963 0.0855784099397563   
40 480 0.2183532385235659 2.31666826094181 -2.168788879461532 -2.1687888794615322e+00 -2.121228524889467 -1.9902969911917383 0.08639035401074224   
41 492 0.20804477156746334 2.339843312677436 -2.180787337846974 -2.1807873378469740e+00 -2.112644936047929 -2.039664356367769 0.05744667277606563   
42 504 0.192587094160469 2.322660182534759 -2.1956886099148365 -2.1956886099148365e+00 -2.134802791767267 -1.9845519988949438 0.056102485600733054   
43 516 0.18109876693975738 2.328036867532741 -2.2013682039709446 -2.2013682039709446e+00 -2.1659366726368474 -2.0459230281879295 0.044916764218720484   
44 528 0.17774135914983716 2.3157491857518626 -2.2042405241405274 -2.2042405241405274e+00 -2.1510418332230503 -2.0574199178471764 0.03569377656049788   
45 540 0.1749555200105773 2.3400040476908197 -2.225007699087972 -2.2250076990879721e+00 -2.147506013572049 -2.0914749070454164 0.05567578612994595   
46 552 0.1707860276276113 2.32791217846823 -2.225007699087972 -2.2077740546929170e+00 -2.1747847016725914 -2.1251576083410773 0.027338837862094678   
47 564 0.1667224122715651 2.332573242850411 -2.225007699087972 -2.2089373383273796e+00 -2.180005517738171 -2.1427942208772186 0.02948063239201648   
48 576 0.16748229633776732 2.3490149131551705 -2.225007699087972 -2.2204634013094111e+00 -2.202543404023891 -2.167236453761493 0.02180886149063488   
49 588 0.1692593429798959 2.3095633272302467 -2.225007699087972 -2.2176617434023420e+00 -2.1970741050666147 -2.1385257884133964 0.04933938272776439   
50 600 0.17636177936045666 2.304796200620231 -2.22869811448983 -2.2286981144898301e+00 -2.2036323514642775 -2.1502399792589024 0.024537214110931238   
51 612 0.1832720762240262 2.311685146908855 -2.22869811448983 -2.2269363197432650e+00 -2.1871360283609773 -2.1178627843749607 0.03767420023231649   
52 624 0.18267415878987556 2.2820390063524902 -2.22869811448983 -2.2188134160335338e+00 -2.1956313109175354 -2.167497464957646 0.02529136286945688   
53 636 0.18294104657893673 2.258378087325203 -2.22869811448983 -2.2277300913789277e+00 -2.198460468589256 -2.080993693855497 0.02311204585917359   
54 648 0.18940872959967284 2.256684073118412 -2.22869811448983 -2.2144930577737574e+00 -2.189384445911385 -2.152912119152003 0.03386052156313202   
55 660 0.18578190403107334 2.292466609445039 -2.22869811448983 -2.2138811686274296e+00 -2.17002784781103 -2.121891377228946 0.051777185778461465   
56 672 0.1832130681680445 2.296754832086483 -2.22869811448983 -2.2135351152682410e+00 -2.1900776215020774 -2.150243494248421 0.024460662511728515   
57 684 0.18304100861512618 2.3092748580078757 -2.22869811448983 -2.2109803624244790e+00 -2.192238623342688 -2.167454901295087 0.017848573229479747   
58 696 0.1808141032292119 2.3119170074797704 -2.22869811448983 -2.2244754545277203e+00 -2.2055374502681455 -2.134021546087839 0.03155512540878691   
59 708 0.18024889605698177 2.304150364745933 -2.22869811448983 -2.2055424080984927e+00 -2.184662678300979 -2.168507016800529 0.02585409747385592   
60 720 0.1711599321993619 2.3357041237139033 -2.22869811448983 -2.2144917111359916e+00 -2.1927027782233406 -2.1398155308609748 0.018104070642923187   
61 732 0.16956651164821993 2.3378016041489205 -2.22869811448983 -2.2267575301959583e+00 -2.196759689219555 -2.149408855488201 0.0215611010679555   
62 744 0.16176377897987831 2.3234650293850496 -2.22869811448983 -2.2141808593314454e+00 -2.1903721946292243 -2.13033358689264 0.020473267556196717   
63 756 0.15296579741972655 2.318171105184452 -2.22869811448983 -2.2127545674148337e+00 -2.190112741159137 -2.1509095003675305 0.02826990265644813   
64 768 0.1474247734652859 2.28906044953875 -2.22869811448983 -2.2169942458209606e+00 -2.196469855714429 -2.143725224605745 0.047651118090680455   
65 780 0.14984331510340607 2.287972248001171 -2.22869811448983 -2.2073024512087032e+00 -2.1991467316682707 -2.166963530219494 0.014019605225232379   
66 792 0.14758288835746794 2.392102939555001 -2.22869811448983 -2.2134903642559309e+00 -2.199361460288421 -2.1544366341575523 0.019265354332116402   
67 804 0.13800423527088349 2.3719392148552934 -2.22869811448983 -2.2209880399868647e+00 -2.2090241464655125 -2.168643093123902 0.013149998545296082   
68 816 0.12917078538449586 2.3592452220475595 -2.22869811448983 -2.2224038001689457e+00 -2.207329835638495 -2.199117291544837 0.013030011117554974   
69 828 0.12341131649670245 2.398636759754923 -2.22869811448983 -2.2252909579395896e+00 -2.2131821115112014 -2.1797979066802786 0.01469582885488041   
70 840 0.12217982310089878 2.389752532157275 -2.22869811448983 -2.2273341273456650e+00 -2.216591811900402 -2.200573497615159 0.007841222795200498   
71 852 0.11705731294149196 2.3843642628254575 -2.22869811448983 -2.2257558241778890e+00 -2.2186116084871457 -2.192448741934387 0.009096196568878945   
72 864 0.11697018897121593 2.4557687982411287 -2.22869811448983 -2.2286521427366597e+00 -2.2206186361240228 -2.212572702734512 0.0058237584183507   
73 876 0.10996118485663753 2.480641335873218 -2.22869811448983 -2.2285235536627970e+00 -2.218139481879862 -2.2031116646617614 0.00848787303751486   
74 888 0.10310823344958336 2.4896205403759786 -2.2289899643776847 -2.2289899643776847e+00 -2.2220477436395254 -2.2076634187406214 0.004180070969848071   
75 900 0.09593783428655235 2.491984621498261 -2.2290283134226714 -2.2290283134226714e+00 -2.2228815268230635 -2.1975652559372243 0.009810514112729152   
76 912 0.08813600151681897 2.524263091165217 -2.2303429919918796 -2.2303429919918796e+00 -2.224488273434158 -2.215495909189634 0.00828854654863953   
77 924 0.08880735802117572 2.5263194014272687 -2.230983925365774 -2.2309839253657739e+00 -2.2240880540833863 -2.2183858446223375 0.004933941612530468   
78 936 0.08805511869559703 2.559949431544032 -2.230983925365774 -2.2293625683292473e+00 -2.2250040911919085 -2.2211166059648617 0.00402005787332671   
79 948 0.08284170005708773 2.6301219316328788 -2.230983925365774 -2.2288509262398968e+00 -2.2264162051963226 -2.2144347739787658 0.0018819972003889518   
80 960 0.08054747644862432 2.6537714280209777 -2.230983925365774 -2.2287247621860562e+00 -2.2262556198643115 -2.219966962190898 0.003217466967780247   
81 972 0.07774586605142852 2.6235658293804645 -2.2314537536723487 -2.2314537536723487e+00 -2.22649828294318 -2.214685277814666 0.005640759782932214   
82 984 0.07464976145475281 2.5548850753855237 -2.2314537536723487 -2.2312571108472525e+00 -2.227778213514292 -2.2232679263420265 0.004620888164546422   
83 996 0.0749940718294039 2.5741196975005782 -2.2318216952483803 -2.2318216952483803e+00 -2.2277659357728226 -2.221626131409184 0.003996619619456521   
84 1008 0.07184038188748317 2.5711560270724343 -2.2318216952483803 -2.2317737159708337e+00 -2.227713786582826 -2.223151560028559 0.003934084909693603   
85 1020 0.07104381877499673 2.5673189266392167 -2.2321787023815043 -2.2321787023815043e+00 -2.2277114908409184 -2.223074091069595 0.004790617056488422   
86 1032 0.0659089578416186 2.5606690253240734 -2.2321787023815043 -2.2318780851949125e+00 -2.229119689567853 -2.2231406013367647 0.0025847943824084396   
87 1044 0.06425695417375875 2.598784491447925 -2.2321787023815043 -2.2308359991613576e+00 -2.228879417084947 -2.224414971436158 0.0016841491925889684   
88 1056 0.06353377473040435 2.7226769306192815 -2.2321787023815043 -2.2316442595385451e+00 -2.2294011288489046 -2.2250521275458692 0.002988229674885101   
89 1068 0.06443298770328237 2.733447140331732 -2.2321787023815043 -2.2313227369490640e+00 -2.2294403637407267 -2.226919373506192 0.0016169114762591974   
90 1080 0.06459243906299525 2.7742016942134198 -2.2322793055390786 -2.2322793055390786e+00 -2.2298632698163 -2.226487244404193 0.0022205369221386384   
91 1092 0.06294789245743021 2.776898378591552 -2.2322793055390786 -2.2315715519913035e+00 -2.229650705266679 -2.22665274088421 0.0024920801968049133   
92 1104 0.06305483951896478 2.7652616053863186 -2.232584664645773 -2.2325846646457732e+00 -2.2300389054840806 -2.2270451093562844 0.002195766475211247   
93 1116 0.06058718657337201 2.7813417033644656 -2.232584664645773 -2.2322505023222550e+00 -2.230438525268841 -2.225456850719181 0.0022855868151028247   
94 1128 0.05884153243820022 2.8405129643879397 -2.232584664645773 -2.2323692463357361e+00 -2.230563336629326 -2.227889232460001 0.0015191109776377942   
95 1140 0.0543048670882684 2.8517118448710095 -2.232584664645773 -2.2323163173562199e+00 -2.230810031993594 -2.22823223696803 0.001223323747228111   
96 1152 0.0524181416256752 2.9268458682671556 -2.232584664645773 -2.2324172040785948e+00 -2.2308996025702723 -2.2272623721015608 0.0015175037218040366   
97 1164 0.05306545010362981 2.9649600318996954 -2.232584664645773 -2.2316401377496335e+00 -2.230268573560136 -2.227626170755016 0.0020113210459182795   
98 1176 0.05390011980844006 2.991105975593428 -2.232584664645773 -2.2323035368265502e+00 -2.230321026108802 -2.227899712055676 0.001657623306290823   
99 1188 0.05552278164264405 3.0915017602451527 -2.232584664645773 -2.2324481244058769e+00 -2.231427767315977 -2.2287629380892757 0.0013098894891125923   
100 1200 0.05408976956560695 3.245138571592877 -2.232584664645773 -2.2325037648176531e+00 -2.231329270223322 -2.229186560427833 0.0014047722615093683   
