% # columns="iteration, evaluation, void, void, void, xmean", seed=334079, Thu Apr 10 00:10:05 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 0.4928633150864818 0.06482496747222244 0.4418013132747383 0.7152254550898254 0.4164425922083581 1.1567990665579788 0.6740831128378131 0.6772220434221623 4.931220840732281 3.77168684036348 3.318055869623322 0.4931547921699408 1.539060460383765 3.041285916629315 3.201425917073299 5.45854087789487
2 24 0 0 0 0.63536448889575 0.18026133448662388 0.3448885340181648 0.6828352412113206 0.5282658197377612 1.341038757427651 0.651891650003859 0.6934384723898809 5.15116480366351 3.956734585994074 3.246574251077305 0.544145110199289 1.7924472607136357 2.8989648032751156 3.329830524437445 5.620111676997597
3 36 0 0 0 0.7304635171545836 0.42451542311528234 0.25977148044196435 0.7248326571403073 0.5372635303179545 1.2764465164767664 0.6143722129926925 0.6894388054151728 5.465750282814414 4.16425303598259 3.2282631680215674 0.3794676528101816 1.9085864281101912 2.960245410494001 3.3100452023235922 5.231648996662912
4 48 0 0 0 0.845164180696973 0.806177172985681 0.35793450097589846 0.7801790879983825 0.5249537561208176 1.2277218139937622 0.6742319777392632 0.7603563810588592 5.6122376169195025 4.13153268869425 3.342668944955609 0.3213027057625326 1.8246268993958723 2.8317393767817087 3.1907525280627027 5.170587599317056
5 60 0 0 0 0.9000716224245486 0.8120657213552537 0.45844668535924143 0.765652650071592 0.4239926785105544 1.1861477051072882 1.059794505694655 0.6594557305436233 5.517208484735013 4.023274333806218 3.561815212095847 0.18366519151923627 1.5668529238453837 2.645192073435218 3.1050875948784205 4.799925320093097
6 72 0 0 0 0.674408021142003 0.8183235641313538 0.4300265514924468 0.7090674863598654 0.3863199283059299 1.5189846173114119 1.3008915108724854 0.7807653756742357 5.582038511619011 4.1629176568656465 3.758219900977206 0.1440222263309347 1.5536374731763305 2.6731548173472843 2.8443564620901083 4.559633489894962
7 84 0 0 0 0.5346209081162618 0.856219743113295 0.273946271955811 0.8356731724093361 0.5259651141492815 1.1845483761874382 1.3299391025638987 0.6792212285177681 5.501985469558444 4.305267860598439 4.0236212344178055 0.13276497128019538 1.3142100679431987 2.562893387181121 2.9512908539945557 4.346527127291274
8 96 0 0 0 0.5847491923732445 1.040934344829064 0.2276164386794185 0.9812999123278714 0.5080513242679947 1.2071834907525418 1.4771478677966132 0.8120326781224679 5.368602979027519 4.349242317969096 4.229410645948282 0.4248285073777019 1.1757785737606896 2.7133874542525906 2.96456134029657 4.420508574989843
9 108 0 0 0 0.7333898479753147 0.9047803496139328 -0.05036484663678664 1.0920834989447556 0.6202063857469878 1.0553713108892904 1.2942601332215875 0.9724841218565792 5.590972621343688 4.238574804216923 3.954725974052342 0.6816670111515841 1.2220787937832542 2.54302502274607 2.8122954714868498 4.515276439309106
10 120 0 0 0 0.6676525063840769 1.0189090787443675 -0.09110974992731034 1.092445907895765 0.9642548070450337 1.1604290464435374 1.3157695667580014 1.001591360415357 5.516054321605795 4.350485968774178 3.8834972378207593 0.7086196884594472 1.3506673657922075 2.647180150235492 3.086173859316809 4.641575472000001
11 132 0 0 0 0.5620112773512866 0.9403692468344532 0.31697024394433765 0.9953177594823526 0.9421621582685181 1.1302616445172455 0.9786866020402987 1.020904254707807 5.7240436696394905 4.131466953571543 3.561488743253741 0.7800968812997935 1.536250305824963 2.3088801428780044 3.0589110242247326 4.979549227496767
12 144 0 0 0 0.44314644037050044 1.0238791549269526 0.4259953616038172 1.2180728100663754 0.8295173338899464 1.3447811150102376 1.0923030244600593 0.8833413964836753 5.903284091839674 3.9766732775820532 3.9291419726769883 0.8011495677712241 1.4641368730251991 2.4162118161382584 3.039869909797952 4.9221820860239465
13 156 0 0 0 0.4099989517559972 1.0284469190198642 0.22542751439363548 1.296424394068118 0.8561136488545374 1.464981521768594 1.1317625180374908 0.9929871555930784 6.291274366447716 3.879279712835242 3.9405812384548047 0.8611914025905184 1.4046598361477645 2.492322535692399 2.9684349304156785 4.308772473782474
14 168 0 0 0 0.3707386132806319 1.0094867210331389 0.08658500420520611 1.2667557554407056 0.9364881188724636 1.4090816940483122 1.3304974211323866 0.8092173206433744 5.9713998810421485 4.008090826319348 4.022250135328599 0.9296084672783178 1.377113781319374 2.4395522539211374 2.6921921336074064 4.402187122635768
15 180 0 0 0 0.34635102349499924 0.8841278756194391 0.08695641240975278 1.382186796589202 0.8114063918887453 1.2407275880400719 1.2131195416606901 0.884990814554385 5.78733582728026 3.7963523137402477 3.9560506266686413 0.8391753322151023 1.3715850543261927 2.3462576334467378 2.7394335969662724 4.113473520861487
16 192 0 0 0 0.270942675010673 0.9840613148424641 0.08441341274611029 1.4358826435636907 0.8600546646052432 1.446148527443506 1.3116767285054622 0.8303961152905638 5.751207415095745 3.9218020090954964 4.150795440981859 0.9377081968382545 1.3397426389248994 2.298782858914071 2.347500717043274 4.150056879683261
17 204 0 0 0 0.3004629908232367 1.0380259521948756 0.3067708793288611 1.3574603551990705 0.9559318102310539 1.346659086372284 1.2943924793542112 0.991415008882912 5.830236784669886 4.084886430873468 4.252625630066981 0.9612002249618399 1.4166123350883888 2.1577206288986206 2.2930736788763766 4.1788853281382305
18 216 0 0 0 0.3296787617736305 1.1081527533064481 0.38188799418585845 1.4736349227915853 0.9480166593605167 1.317501351072079 1.339015302601576 0.8250090206164767 5.791577335662053 4.314804196608028 4.20457315089008 0.9330111460224288 1.403265619318132 1.9509189483165321 2.3420142066178684 4.077380411161893
19 228 0 0 0 0.3245802102982506 1.0958136577269477 0.2927330089190806 1.4720886358509608 0.9539144401816951 1.3235168959791144 1.3844676027024885 0.8098293092009705 5.822786137955965 4.38616323160003 4.313923019262347 0.8430659990251089 1.4045146804270736 1.9398918953910969 2.376355783323851 4.123901696477678
