% # columns="iter, evals, sigma, 0, fitness, xbest" seed=334079, Thu Apr 10 00:10:05 2025, <python>{}</python>
1 12 0.2759568704759662 0 -1.421336090488101 0.7614271291818453 0.09522816543292564 0.7098963974744561 0.9144575521885443 0.6088592152147991 1.2085549935121083 0.6077510544363622 0.8202805169377463 4.8708775553114805 3.676122693460128 2.862640713357811 0.657461048187866 1.3666355398262122 2.8673571617724787 3.057305210157407 5.62393436791257
2 24 0.27222411515846634 0 -1.5073096301472435 0.5571967400337565 0.20811226836125316 0.29045717450639963 0.8837658160678983 0.8437073953586853 1.459016146030908 0.5831566701116733 0.6519321409942241 5.389646225688563 4.030508685552851 3.1271990020152276 0.9268085173314204 2.2926824787027895 2.7748575370476622 3.077331542489497 5.577172217124262
3 36 0.28269374998848495 0 -1.461885348794038 0.6645798552859007 0.7698699143041208 0.023489362836605465 0.8818684251702953 0.7548675338249561 1.0114964854438209 0.6661514877770611 0.6214887526487164 5.57980821933402 4.093136319843903 2.903071410865931 0.18753234985703587 1.9339735503469049 3.0644387155660198 3.0040931518727088 5.267400742130071
4 48 0.2952660410334052 0 -1.5508754524793917 1.0900998096624277 1.0004157138886698 0.2288195062813949 0.7892653225658257 0.5860783388810687 1.4071448945111678 0.8201117547358543 0.9775981756727916 5.664783283297201 4.028172546877662 3.334125216694238 0.05758948994064789 1.444379300879582 2.801769021915375 3.141177412851406 5.321422252926863
5 60 0.310699807935205 0 -1.5896847774632663 0.6566894111721227 0.5081468040413148 0.21893582953518298 0.7215690235050708 0.3142045863319447 1.4876233207393346 1.2200859513467766 0.37708495345087006 5.555311292110483 4.266077801356216 3.6935922477005785 0.2889867086239522 1.5335730764243907 2.633348033938191 2.646882996517399 4.579196991472386
6 72 0.33319300906228366 0 -1.6153782066947828 0.8156865363150065 0.9032180247124827 0.38794637085381084 0.7581453856561737 0.3809799802717611 1.671041554492076 1.6300503236920094 0.5740848720579335 5.964308700350464 4.158115393457666 4.022474204636752 0.1863808938790943 1.7088610132127113 2.7983055017451326 2.5816005479097757 4.338740862061985
7 84 0.3517168898109787 0 -1.600559925212662 0.3079005405011307 0.6057779249645343 0.2873813344362869 0.8712744811888335 0.6764600040570743 0.9227180431034988 1.2092976013980459 0.5560291357461813 5.0925639138786805 4.475516936873808 4.23383680167547 0.5822639247683656 1.181719711313765 2.6912349689222785 3.2199992030449285 4.444044191673714
8 96 0.36358811179383443 0 -1.685049728096236 0.6477201305508481 0.9547752527519445 0.07934154121104123 0.9978000347934328 0.4512708333223829 1.0919378087357852 1.8458684401309229 0.7026403313067708 5.355890515150284 4.30810357921799 4.580346428826608 0.7195105435428717 1.4036080958027835 2.859606886546598 3.090869970884592 4.675917958103172
9 108 0.3587717326825476 0 -1.702556034635613 1.3540259446127894 0.6988092228446412 -0.6085509666730224 1.198697312796305 0.5833786598080658 0.7338382193550999 1.2336855089664924 0.8445594123738516 5.031854634636899 3.9598308414157595 3.892479335650207 0.8486005789794668 1.035946084569508 2.6119597153262037 3.139346655216995 4.496425049891603
10 120 0.34419999230281495 0 -1.6725853534970816 0.5665952493969095 1.3024786042759675 -0.07453927991172835 1.1822533998087466 1.12343829698936 1.6256641683364914 1.1506057988375245 1.1411385366819782 5.510299724388861 4.165468390236722 3.890541259264737 0.7134693599107078 1.419639881939194 2.6458045720481156 3.430091500520075 4.6947712728336475
11 132 0.32773367164177414 0 -1.6541598429398692 0.29358857978423897 0.9151076413506164 0.592660409084657 0.9397234091584172 0.6231040406429267 1.2031058130712413 1.116541649159001 0.7792910308167131 5.998306141841867 3.9896945718291486 3.4219163885822814 0.8346439222045274 1.6229788040321786 2.2783031543408754 3.2475606401625527 4.966682100780253
12 144 0.3139181071826374 0 -1.7307937663450215 0.4306512435881207 1.1260975464876533 0.3996931915015681 0.9515868726241602 0.6875650818526438 1.7808142484457847 1.3296776332144438 0.8322894242385106 5.866078962603844 3.899530937666997 4.127146376568156 0.7159823643101647 1.3510020859853158 2.5217538525301313 3.1001013445322525 4.76274309988379
13 156 0.31674711072120737 0 -1.7294511379977662 0.44921536742807344 1.114950544766887 0.24965595094307677 1.634403360908804 0.9694467632696507 1.3331227808329629 1.2064113707990705 0.9653916990078291 6.39704937087264 3.73433107707198 3.649178457280421 0.8659487927752296 1.419538057466921 2.4467184899475733 2.9115178254977643 3.925351615386982
14 168 0.2997312047761157 0 -1.7492739260749324 0.26968953729373035 0.8210025743507035 0.1402645178871228 1.1457954733626983 0.8806549387138509 1.719382958713097 1.2808124506204055 0.6688764722435476 5.740939278969079 4.047191822129928 4.078003247130005 0.8160167938580746 1.2575713598836324 2.3214437802474945 2.358961688858538 4.389347712841878
15 180 0.2857389277530061 0 -1.7279012840586232 0.3193359744070939 0.9475479019939816 0.22335899544294807 1.91748752532568 0.657356334489268 1.030145346649363 0.8517495190605302 0.9724078760168371 5.761897387787332 3.5324466357093103 3.7743704837438266 0.7724517707797198 1.3515167433348818 2.3462754575350386 2.8855563469368644 4.015274682007815
16 192 0.2775144391141131 0 -1.7570711072740255 -0.022066352220020735 1.1194825734386744 0.28139802949324216 1.6870969977178216 1.0287357025170583 1.538227558205175 1.5443833716249111 0.9212106866292527 5.983777798229078 3.989778802173332 4.354965099854454 0.6115173976010045 1.201270885242786 1.9021094770762546 2.194628963246998 4.309177375258598
17 204 0.26542819467761136 0 -1.7616921067001403 0.3013874694273615 1.1960031033123142 0.5084819363283615 1.4282327887986739 0.8970603247901343 1.4365747304769843 1.3431504148087061 1.2439079012644394 5.8855834985948645 4.2772128416327515 4.291888235395658 0.66857173620009 1.1492054777605811 2.0197408658943874 2.1684490807551673 4.236716897201979
18 216 0.25649960334899324 0 -1.7959762058496402 0.4743038514981246 0.9961335901667597 0.25721097927464487 1.4363249500012003 0.9008777638986439 1.1154983162244854 1.3076174483688718 0.5193998554507581 5.343210043918155 4.3848699874233 4.1968694646109075 0.7158094593168517 1.4348253286812669 1.9872492502995005 2.2347334472213602 4.107317890965226
19 228 0.2398300076877289 0 -1.795147866499591 0.2566442935997779 1.1596977899325098 0.16078984443120362 1.4625674523435668 1.0975719076126165 1.1391879539671963 1.719986852782421 0.7324964202613254 5.727320722857966 4.495812857850581 4.427454205977435 0.8438921420797696 1.3595984269114332 1.9784744505757037 2.27461806729463 3.9970775593486505
20 240 0.2419606895092454 0 -1.904271600973404 0.669231061733568 0.9673939908050633 0.5180728990984829 1.5949989801019044 1.0366503556003555 1.3255666977945584 1.3932232558280329 0.45598817199101854 5.372528309052749 4.811212887506256 4.525397417957005 1.061979307969244 1.4289498325199708 1.9413295721540134 1.9229592806314455 4.085100682890285
21 252 0.23961519807625192 0 -1.8073666768826493 0.5698647861409124 1.2023033902460378 0.4398837815488013 1.7213559107434866 0.9142441405500985 1.8141821658358142 1.4735269763685785 0.8743145208321215 5.533468091946487 4.551122988963456 4.256691503997971 0.8214165953266724 1.5167357225624587 1.84504621840329 1.964591731851287 3.550221498866104
22 264 0.23313610700432963 0 -1.8710551704199967 0.798692606013403 1.4174609372643197 0.16052740865448514 1.9573476081870589 1.0245428728553796 1.5427217943705644 1.1291598769154025 0.7532589927004714 5.184145934279718 4.235896933582163 4.422114036862866 0.9710244938954455 1.3915530846935378 2.0173937776090844 2.26286469929046 4.048321606744222
23 276 0.23546623276852974 0 -1.870089470220321 0.6702073637490231 1.4632083015773636 0.20254702905351507 1.799999909604019 1.4332676886506386 1.0917405845643449 1.1532121247396525 0.803535371973135 5.4342888933625995 4.440859098254133 4.4247792357867475 1.0014967062685023 1.4322973341649479 1.8489181335021037 2.303319021218328 3.4207698186470723
